parcelNumber,fullAddress,longitude,latitude,distanceFromWarehouseMiles,appraisedValue,yearBuilt,numStories,livingArea,numBedrooms,numFullBaths,numHalfBaths,basement,basementArea
17-19-01-04-000,"3870 FRAZEYSBURG RD, Zanesville OH",-82.03264999999999,39.998384,5.046152203407319,113230,1901,2,1984,3,1,1,YES,992
17-19-01-06-550,"3739 LEASURE CT S, Zanesville OH",-82.033021,39.99481,4.800813843422562,127800,1998,2,1500,3,2,1,NO,0
17-19-01-07-550,"3733 LEASURE CT S, Zanesville OH",-82.032904,39.994771,4.797687383640459,116200,1998,1,1100,2,2,0,NO,0
17-19-01-10-550,"3725 LEASURE CT, Zanesville OH",-82.032691,39.994603,4.785320589722446,127800,1998,2,1500,3,2,1,NO,0
17-19-01-12-550,"3717 LEASURE CT S, Zanesville OH",-82.03246,39.994732,4.7934150250657055,131500,1998,1,1450,3,2,0,NO,0
17-19-01-16-553,"3709 LEASURE CT S, Zanesville OH",-82.032315,39.994447,4.773249426492083,135300,1999,1,1450,3,2,0,NO,0
17-19-01-19-560,"3745 LEASURE CT, Zanesville OH",-82.033259,39.994947,4.811174845334079,116200,1999,1,1100,2,2,0,NO,0
17-19-01-22-555,"3734 LEASURE CT S, Zanesville OH",-82.032473,39.995394,4.839155071545978,127800,2e3,2,1500,3,2,1,NO,0
17-19-01-26-563,"3782 S LEASURE CT, Zanesville OH",-82.03393899999999,39.99542599999999,4.846976780921939,127800,2e3,2,1500,3,2,1,NO,0
17-19-01-30-567,"3766 COLONY HILL DR, Zanesville OH",-82.033709,39.995695,4.86456501435758,141200,2e3,2,1500,3,2,1,NO,0
17-19-01-31-568,"3774 LEASURE CT S, Zanesville OH",-82.033761,39.995607,4.858710702689915,116200,2e3,1,1100,2,2,0,NO,0
17-19-01-33-570,"3718 LEASURE CT S, Zanesville OH",-82.03212599999999,39.9952029,4.824813485135213,141200,2e3,2,1500,3,2,1,NO,0
17-19-01-42-550,"3707 COLONY HILL DR, Zanesville OH",-82.03175399999999,39.995562,4.848457349962221,88500,2004,1,864,2,1,0,NO,0
17-19-01-50-550,"3687 COLONY HILL DR, Zanesville OH",-82.031058,39.995462,4.839612048633658,109700,2004,1,912,2,2,0,NO,0
17-19-01-51-550,"3683 COLONY HILL DR, Zanesville OH",-82.03108399999999,39.995548,4.845620973760497,96600,2004,1,864,2,1,0,NO,0
17-19-01-55-550,"3546 COLONY HILL DR, Zanesville OH",-82.030121,39.9960809,4.88022297180294,105200,2004,1,912,2,2,0,NO,0
17-19-01-59-550,"3666 COLONY HILL DR, Zanesville OH",-82.030579,39.99626,4.8935869799341845,96600,2004,1,864,2,1,0,NO,0
17-19-03-41-000,"1450 COLBURN DR, Zanesville OH",-82.044265,39.991196,4.634318552507679,231400,2003,2,2520,4,2,1,YES,1260
17-19-03-42-000,"1444 COLBURN DR, Zanesville OH",-82.044607,39.990837,4.613717962722548,229500,2e3,2,2800,4,2,1,YES,1320
17-19-03-45-000,"1410 COLBURN DR, Zanesville OH",-82.04286499999999,39.9899879,4.537826167396677,246200,2004,1,1872,4,3,0,YES,1872
17-19-03-49-000,"1412 BART LN, Zanesville OH",-82.042018,39.991021,4.599815487551113,259300,2006,1,2680,3,3,1,YES,2680
17-19-03-63-000,"1366 COLBURN DR, Zanesville OH",-82.04055260000001,39.9904064,4.544701473131859,241800,2015,1,2081,4,2,1,YES,2081
81-14-02-05-000,"220 WELLER AVE, Zanesville OH",-82.00794499999999,39.923297,1.002510431824647,23100,1901,2,1286,4,2,0,YES,616
81-14-02-07-000,"228 WELLER AVE, Zanesville OH",-82.008144,39.92329,0.9921644581504694,9600,1901,2,960,2,1,0,YES,540
81-15-01-07-000,"233 PIERCE ST, Zanesville OH",-82.00798549999999,39.9250022,0.9886504033308594,14300,1901,2,1194,3,1,0,YES,256
81-16-01-16-000,"239 HARRISON ST, Zanesville OH",-82.008195,39.926645,0.9794995551118488,33300,1901,1,900,3,1,0,YES,900
81-16-02-10-000,"814 WOODLAWN AVE, Zanesville OH",-82.00819919999999,39.9260562,0.9770593493549394,12e3,1901,1,652,3,1,0,YES,216
81-16-02-14-000,"830 WOODLAWN AVE, Zanesville OH",-82.0081223,39.9257403,0.9806465500938562,2e4,1901,2,2014,4,2,0,YES,614
81-13-02-12-000,"1215 LAKE DR, Zanesville OH",-82.0095695,39.9196098,0.9936987572340695,43100,1901,2,1238,2,1,0,YES,471
81-13-03-02-000,"1234 LAKE DR, Zanesville OH",-82.00933909999999,39.9192093,1.0165283708501711,30300,1940,2,1344,3,1,0,YES,672
81-13-03-06-000,"1245 JEWETT DR, Zanesville OH",-82.00895249999999,39.9190002,1.041288756561006,52800,1928,2,4320,6,2,0,YES,1440
81-13-03-07-000,"1233 JEWETT DR, Zanesville OH",-82.00900349999999,39.9192079,1.0326422717389339,43e3,1901,1,1680,3,1,0,YES,840
81-14-01-10-000,"1070 MAYSVILLE AVE, Zanesville OH",-82.0076606,39.922572,1.0263933692416536,21800,1901,2,1376,3,1,0,YES,344
81-14-01-15-000,"1056 MAYSVILLE AVE, Zanesville OH",-82.0074209,39.92285200000001,1.0351421476994083,5500,1901,1,672,1,1,0,YES,336
81-14-01-17-000,"1044 MAYSVILLE AVE, Zanesville OH",-82.0073931,39.9230323,1.0343941267482686,6400,1901,1,832,2,1,0,YES,416
81-14-02-03-000,"212 WELLER AVE, Zanesville OH",-82.007738,39.923305,1.0132694474617294,12600,1901,2,1262,3,1,0,YES,616
81-14-02-06-000,"224 WELLER AVE, Zanesville OH",-82.008048,39.923293,0.9971590375578682,12500,1901,2,1232,4,2,0,YES,616
81-17-01-03-000,"231 MADISON ST, Zanesville OH",-82.00812499999999,39.929975,1.0264814436567813,43500,1901,2,1530,3,1,1,YES,765
81-17-03-20-000,"659 PUTNAM AVE, Zanesville OH",-82.00725659999999,39.9283694,1.0444738144767638,99600,1998,2,1920,3,1,1,YES,720
81-17-04-02-000,"236 VAN BUREN ST, Zanesville OH",-82.008111,39.927915,0.9943829777906433,9600,1901,2,1836,4,2,0,YES,424
81-13-01-06-000,"1226 JEWETT DR, Zanesville OH",-82.00861599999999,39.919588,1.0405189126391141,28500,1902,2,1720,3,2,0,YES,428
81-13-01-07-000,"1304 JEWETT DR, Zanesville OH",-82.0085052,39.9188371,1.0675627247648367,38500,1901,2,2038,4,2,0,YES,509
81-13-01-14-000,"1141 PARKER DR, Zanesville OH",-82.0082576,39.9198229,1.051725949947389,22500,1901,1,968,3,1,0,YES,800
81-13-02-06-000,"1157 LAKE DR, Zanesville OH",-82.00903319999999,39.9205495,0.9950941111545288,46800,1901,2,1858,4,1,0,YES,439
81-13-02-10-000,"1205 LAKE DR, Zanesville OH",-82.0094921,39.9198782,0.989892275774366,19400,1901,2,1080,4,2,0,YES,810
81-13-02-14-000,"1229 LAKE DR, Zanesville OH",-82.0097088,39.9193569,0.9944286450903626,29800,1901,2,1667,4,1,0,YES,802
81-13-02-16-000,"1243 LAKE DR, Zanesville OH",-82.0098326,39.91901,0.9991951698223429,27300,1901,1,936,2,1,0,YES,936
81-13-03-01-000,"1217 JEWETT DR, Zanesville OH",-82.0091786,39.9195613,1.0139698614097832,38500,1901,2,1888,3,1,1,YES,472
81-13-03-03-000,"1240 LAKE DR, Zanesville OH",-82.0093661,39.9190511,1.0200353870095342,32700,1940,1,1880,3,2,0,YES,390
81-14-01-11-000,"1064 MAYSVILLE AVE, Zanesville OH",-82.00747799999999,39.922695,1.0342049395388417,22600,1901,2,1836,2,2,0,YES,321
81-14-01-14-000,"1058 MAYSVILLE AVE, Zanesville OH",-82.00750719999999,39.92278710000001,1.031472737170793,29800,1901,2,1376,2,1,0,YES,258
81-14-01-16-000,"1052 MAYSVILLE AVE, Zanesville OH",-82.00746649999999,39.9229486,1.0315636201629073,7300,1901,1,748,3,1,1,YES,748
81-14-03-11-000,"1119 LAKE DR, Zanesville OH",-82.0086968,39.9213471,0.9942087686502566,23600,1901,1,853,2,1,0,YES,949
81-15-01-05-000,"225 PIERCE ST, Zanesville OH",-82.0077385,39.9250242,1.0016825613494587,16200,1901,1,920,2,1,0,YES,460
81-15-01-06-000,"229 PIERCE ST, Zanesville OH",-82.00783,39.925042,0.9967856838610916,15700,1901,1,1112,3,1,0,YES,556
81-16-01-08-000,"751 PUTNAM AVE, Zanesville OH",-82.00719060000002,39.9268905,1.0339841802619694,10200,1901,2,1264,2,2,0,YES,442
81-16-02-06-000,"230 HARRISON ST, Zanesville OH",-82.0079312,39.92627969999999,0.9919010367238366,17900,1901,1,694,3,1,0,NO,0
81-16-02-08-000,"808 WOODLAWN AVE, Zanesville OH",-82.0081275,39.9262191,0.981303187758019,10100,1901,1,640,2,1,0,YES,320
81-16-02-18-000,"841 PUTNAM AVE, Zanesville OH",-82.00718169999999,39.9255133,1.0304893978090421,30100,1901,2,2062,5,3,0,YES,996
81-17-01-02-000,"227 MADISON ST, Zanesville OH",-82.0079604,39.9299544,1.0344061555539414,10700,1901,2,1536,3,1,0,YES,384
81-17-03-13-000,"656 WOODLAWN AVE, Zanesville OH",-82.008043,39.928449,1.004580678075842,8e3,1901,2,1204,4,1,0,YES,224
81-17-03-18-000,"217 VAN BUREN ST, Zanesville OH",-82.00760389999999,39.9283169,1.0256980716528672,12300,1901,2,2496,6,2,0,YES,1248
81-18-01-09-000,"453 PUTNAM AVE, Zanesville OH",-82.007526,39.931653,1.0959055752881048,34900,1901,1,1080,0,1,0,NO,0
81-18-02-01-000,"417 WOODLAWN AVE, Zanesville OH",-82.0089686,39.93257690000001,1.0534390504716415,31700,1901,2,2524,6,2,0,YES,1334
81-18-02-02-000,"425 WOODLAWN AVE, Zanesville OH",-82.00907529999999,39.9323731,1.0419832033141156,89840,1850,2,4136,4,1,1,YES,1840
81-18-02-08-000,"513 WOODLAWN AVE, Zanesville OH",-82.008979,39.931045,1.0086461779647482,33800,1901,2,2468,3,2,0,YES,992
81-18-02-13-000,"543 WOODLAWN AVE, Zanesville OH",-82.008945,39.930362,0.9936093553545599,25700,1901,2,1618,4,1,0,YES,644
81-18-03-13-000,"556 WOODLAWN AVE, Zanesville OH",-82.0078881,39.9301039,1.041134884918705,25200,1901,2,1152,2,1,0,YES,480
81-17-04-03-000,"230 VAN BUREN ST, Zanesville OH",-82.007949,39.9279641,1.0034154357043752,41800,1901,2,2112,6,2,0,YES,448
17-75-05-01-001,"2361 OLD FARM CT, Zanesville OH",-82.0266089,39.969364,3.0286401819554323,309800,2002,1,2536,2,2,1,YES,2518
17-75-05-06-000,"2337 OLD FARM CT, Zanesville OH",-82.026664,39.9685569,2.9728139728768954,271700,1998,1,2088,2,3,1,YES,2088
17-75-05-12-000,"2357 OAK MEADOW LN, Zanesville OH",-82.0271209,39.969945,3.0689488958432336,274400,1997,1,2280,3,3,1,YES,2280
81-18-03-11-000,"551 PUTNAM AVE, Zanesville OH",-82.00718669999999,39.9302517,1.0796921102886654,35e3,1901,3,3066,6,3,0,YES,511
81-18-03-15-000,"548 WOODLAWN AVE, Zanesville OH",-82.0083733,39.9302673,1.0201533271506558,27800,1901,2,1750,3,2,0,YES,854
81-18-03-19-000,"522 WOODLAWN AVE, Zanesville OH",-82.00814299999999,39.930894,1.046173813499083,102200,1901,2,2616,0,3,0,YES,1308
81-18-03-21-000,"224 JEFFERSON ST, Zanesville OH",-82.0079703,39.93126549999999,1.0639820672587492,35700,1901,2,1484,4,1,0,YES,892
81-19-02-02-000,"304 WOODLAWN AVE, Zanesville OH",-82.0081362,39.9344827,1.1572716025857106,83100,1805,3,4483,4,2,1,YES,1589
81-19-02-03-000,"320 WOODLAWN AVE, Zanesville OH",-82.008346,39.9341877,1.1370492458789685,86300,1920,2,4083,5,5,0,YES,1843
81-19-02-10-000,"227 ADAMS ST, Zanesville OH",-82.0081348,39.93329300000001,1.1157275976046062,62e3,1901,2,3250,4,2,0,YES,594
81-19-03-02-000,"330 WASHINGTON ST, Zanesville OH",-82.009755,39.9345075,1.0865121350970977,18e3,1901,2,1446,2,1,0,YES,288
81-19-03-09-000,"325 WOODLAWN AVE, Zanesville OH",-82.0089732,39.9340891,1.1051978642722702,19500,1901,2,2432,4,2,0,NO,0
81-19-03-15-000,"357 WOODLAWN AVE, Zanesville OH",-82.00892809999999,39.9333191,1.0798543029510312,41700,1901,2,1820,4,1,0,YES,896
81-20-02-22-000,"217 MUSKINGUM AVE, Zanesville OH",-82.0095292,39.9353832,1.1316102681177476,16400,1940,1,758,2,1,0,NO,0
81-20-03-02-000,"223 WASHINGTON ST, Zanesville OH",-82.0085207,39.9349,1.1559025680941348,21500,1901,2,1680,3,2,0,YES,840
81-19-02-11-000,"223 ADAMS ST, Zanesville OH",-82.0079811,39.9332505,1.1215005895614976,27100,1901,2,1144,3,1,0,YES,572
81-19-02-17-000,"307 PUTNAM AVE, Zanesville OH",-82.00764,39.9341122,1.166464884619317,23e3,1901,2,3354,4,2,0,YES,1673
81-19-03-06-000,"305 WOODLAWN AVE, Zanesville OH",-82.0090702,39.934531,1.1174874278925224,107100,1901,2,3210,3,3,1,YES,1533
81-19-03-12-000,"339 WOODLAWN AVE, Zanesville OH",-82.0088659,39.9336563,1.094440055700774,58600,1901,2,3388,6,1,1,YES,1659
81-19-03-16-000,"361 WOODLAWN AVE, Zanesville OH",-82.0089012,39.9331922,1.0767744255692633,69300,1830,2,2336,5,2,0,YES,1080
81-19-05-04-000,"404 WOODLAWN AVE, Zanesville OH",-82.00837,39.932868,1.0908954180073318,58200,1830,2,3086,6,3,0,YES,761
81-16-02-07-000,"804 WOODLAWN AVE, Zanesville OH",-82.0081348,39.926309,0.9812160593543233,13300,1901,1,764,2,1,0,YES,382
81-17-02-02-000,"565 WOODLAWN AVE, Zanesville OH",-82.00878399999999,39.929848,0.9904949820598067,16400,1901,2,1661,3,1,0,YES,973
81-17-02-05-000,"605 WOODLAWN AVE, Zanesville OH",-82.008833,39.929668,0.9843660482152162,65200,1901,2,2732,6,3,0,YES,1270
81-17-03-02-000,"602 WOODLAWN AVE, Zanesville OH",-82.007864,39.9295829,1.032109205065377,15800,1901,2,2580,6,3,0,YES,645
81-17-03-03-000,"608 WOODLAWN AVE, Zanesville OH",-82.00808599999999,39.929487,1.0189910902367851,28100,1901,2,1924,6,3,0,YES,1184
81-17-03-04-000,"618 WOODLAWN AVE, Zanesville OH",-82.00834979999999,39.9293373,1.0027731136913096,11300,1901,2,1750,4,1,1,YES,437
81-17-03-29-000,"615 PUTNAM AVE, Zanesville OH",-82.007255,39.92939320000001,1.0599228359690704,18500,1901,2,1944,5,1,0,YES,486
81-18-02-09-000,"521 WOODLAWN AVE, Zanesville OH",-82.009098,39.93083499999999,0.9974123880925411,87500,1901,2,3976,5,5,0,YES,1970
81-14-03-10-000,"1111 LAKE DR, Zanesville OH",-82.0082828,39.921338,1.0153991550800239,36200,1901,1,1651,3,2,0,YES,780
81-16-01-01-000,"731 PUTNAM AVE, Zanesville OH",-82.0071202,39.9273635,1.0410711887328188,38200,1890,2,2276,5,2,0,YES,1138
81-16-01-02-000,"735 PUTNAM AVE, Zanesville OH",-82.00720539999999,39.9272663,1.0358054075170955,34500,1900,2,2799,5,1,1,YES,1268
81-16-01-03-000,"739 PUTNAM AVE, Zanesville OH",-82.0071881,39.9271762,1.0360348080466593,17500,1900,2,1910,3,1,1,YES,477
81-16-01-23-000,"732 WOODLAWN AVE, Zanesville OH",-82.007998,39.927338,0.9946350424800053,23e3,1901,1,864,2,1,0,YES,864
81-16-01-24-000,"728 WOODLAWN AVE, Zanesville OH",-82.00800199999999,39.92742,0.995133782129749,22940,1901,1,864,3,1,0,YES,864
81-16-02-11-000,"820 WOODLAWN AVE, Zanesville OH",-82.00802399999999,39.925956,0.9861407500370399,12300,1901,1,818,1,1,0,YES,409
81-16-02-13-000,"824 WOODLAWN AVE, Zanesville OH",-82.0081264,39.9258937,0.9806061318537844,18400,1901,2,1376,1,1,0,YES,304
81-17-03-05-000,"622 WOODLAWN AVE, Zanesville OH",-82.008076,39.929237,1.015056105837452,35e3,1991,1,1248,3,2,0,NO,0
81-17-03-15-000,"664 WOODLAWN AVE, Zanesville OH",-82.008186,39.92835400000001,0.9958592688637293,24100,1901,1,1124,3,1,0,YES,562
81-17-03-17-000,"225 VAN BUREN ST, Zanesville OH",-82.007813,39.9282973,1.0145472402056,26500,1901,2,1971,6,2,0,YES,1161
17-19-03-68-000,"1373 COLBURN DR, Zanesville OH",-82.041034,39.9909729,4.5875550478539955,233500,2003,2,2912,4,2,1,YES,1576
17-75-05-03-000,"2355 OLD FARM CT, Zanesville OH",-82.026634,39.969083,3.0092035237895347,237500,1997,1,2088,3,3,1,YES,2088
17-75-05-07-000,"2331 OLD FARM CT, Zanesville OH",-82.0266583,39.9683292,2.957063518663736,282100,1998,1,2212,3,3,1,YES,2196
81-18-01-11-000,"441 PUTNAM AVE, Zanesville OH",-82.007544,39.932092,1.1070269910905577,304e3,1901,3,8146,16,3,1,YES,2696
81-18-02-10-000,"531 WOODLAWN AVE, Zanesville OH",-82.008922,39.930633,1.0011485976424888,47700,1901,2,3112,6,2,0,YES,778
81-18-02-12-000,"537 WOODLAWN AVE, Zanesville OH",-82.009208,39.930601,0.9861656226807848,47600,1901,2,2393,4,2,0,YES,1189
81-19-02-05-000,"328 WOODLAWN AVE, Zanesville OH",-82.0083489,39.9339929,1.1299203374147049,60500,1820,2,2498,5,4,0,YES,1249
81-20-02-14-000,"329 -331 WASHINGTON ST, Zanesville OH",-82.009761,39.934928,1.103044738238635,38100,1901,2,3136,4,2,0,YES,1728
81-20-02-23-000,"209 MUSKINGUM AVE, Zanesville OH",-82.0094282,39.93576180000001,1.151727988965552,23600,1808,2,3800,6,3,0,YES,950
81-27-01-03-000,"1162 WAYNE AVE, Zanesville OH",-82.000506,39.919156,1.4541909504512178,77600,1901,1,1312,3,1,1,YES,656
81-18-02-15-000,"547 WOODLAWN AVE, Zanesville OH",-82.00868489999999,39.9302933,1.0050778714751243,41100,1901,2,2022,4,3,0,YES,453
81-18-02-16-000,"559 WOODLAWN AVE, Zanesville OH",-82.008916,39.930019,0.9874273512583678,30400,1901,2,2082,6,2,0,YES,520
81-18-03-16-000,"542 WOODLAWN AVE, Zanesville OH",-82.008122,39.930389,1.0354737180096438,26e3,1901,2,1666,3,2,0,YES,854
81-18-03-18-000,"526 WOODLAWN AVE, Zanesville OH",-82.0078688,39.9306637,1.0543843705733058,35600,1901,2,3814,6,3,0,YES,1912
81-23-01-01-000,"936 ARCADIA LN, Zanesville OH",-81.998181,39.920391,1.5500941999400404,95100,1901,1,1218,2,1,0,YES,1218
81-28-01-07-000,"988 WAYNE AVE, Zanesville OH",-82.00091400000001,39.923649,1.3694940784793772,93700,1952,2,2160,4,2,0,YES,1080
81-31-01-02-000,"1100 -1114 CALVERT ST S, Zanesville OH",-81.9923489,39.9239761,1.820693314463722,93700,1973,1,1200,3,1,1,YES,1200
81-33-01-01-000,"880 WAYNE AVE, Zanesville OH",-82.001282,39.925865,1.3435745900578653,35200,1925,1,800,2,1,0,YES,1e3
81-33-01-05-000,"882 DILLON RD, Zanesville OH",-82.00019390000001,39.92577199999999,1.4012122375100233,37700,1997,1,1056,3,2,0,NO,0
81-28-02-01-000,"1030 WAYNE AVE, Zanesville OH",-82.0007059,39.922095,1.3949998942724537,106700,1962,1,1506,3,2,0,YES,1176
81-28-02-02-002,"1072 WAYNE AVE, Zanesville OH",-82.00132909999999,39.9217124,1.3673829473900365,88100,2002,1,1392,2,1,0,YES,1008
81-32-01-01-000,"1000 S CALVERT RD, Zanesville OH",-81.994118,39.925576,1.7234501552425827,27700,1940,1,816,3,0,1,YES,816
